,EIN,URL,PHONE,HOURS
14444,812147807,http://www.metrostlouis.org/metrolink-station/cortex-station/,,
14445,812149023,,,
14446,812152281,,5737569685,
14447,812168524,http://hallfamilyfoundation.org/,8162748516,
14448,812192676,,,
14449,812194590,https://www.saintlouisgalleria.com/en/directory/fly-zone-kids-foot-locker-16491.html,3148629322,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14450,812200824,http://www.firstbaptistjackson.tv/,5732438415,
14451,812217806,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14452,812236031,http://www.danielboonell.org/,,
14453,812242723,,,
14454,812246214,https://www.libertyfaith.net/,4177464765,
14455,812254585,,,
14456,812262981,http://www.lebanonhumanesociety.org/,4175329671,"{'hours': {'monday': {'opens_at': '12:00', 'closes_at': '16:30'}, 'tuesday': {'opens_at': '12:00', 'closes_at': '16:30'}, 'wednesday': {'opens_at': '12:00', 'closes_at': '16:30'}, 'thursday': {'opens_at': '12:00', 'closes_at': '16:30'}, 'friday': {'opens_at': '12:00', 'closes_at': '16:30'}, 'saturday': {'opens_at': '12:00', 'closes_at': '16:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14457,812266741,https://stores.academy.com/mo/belton/510-e-markey-pkwy.html?utm_source=google&utm_campaign=missouri&utm_medium=seo&utm_content=220,8163182000,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14458,812281210,http://www.barnesjewish.org/,3147473000,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14459,812306380,https://www.facebook.com/HeavensCreatures/,,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '16:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '14:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14460,812311041,,,
14461,812327456,http://www.messengerchurch.com/,6363432255,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14462,812357953,http://newwillows.com/,3145760800,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14463,812365761,,4173963172,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14464,812367620,,,
14465,812367670,,,
14466,812369476,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14467,812381611,,,
14468,812395176,http://avchapel.com/,5736314505,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14469,812407036,https://www.stlouis-mo.gov/government/departments/health/animal-care-control/index.cfm,3146125311,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14470,812433677,http://ees.fz.k12.mo.us/,6369784186,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14471,812442179,https://www.immanuellcms.net/,4172324530,
14472,812456238,,,
14473,812478621,,,
14474,812482294,,,
14475,812507386,http://betagammasigma.org/,3144325650,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14476,812515352,,,
14477,812532642,http://www.dsfranklin.org/,6365835801,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14478,812536187,,,
14479,812536620,,,
14480,812546040,http://www.mnea.org/,5736343202,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14481,812555867,,,
14482,812561213,,,
14483,812561466,,,
14484,812565595,http://www.stephremchurch.com/,6193371350,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14485,812574322,https://www.saintcharlesmoindependentliving.com/,6362558616,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14486,812576072,,,
14487,812582890,http://www.maronite-sac.org/,9165468973,
14488,812583653,,,
14489,812593091,,,
14490,812600472,,8163735333,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14491,812605837,,,
14492,812606601,,,
14493,812636382,,3146312213,
14494,812643088,,4172882699,"{'hours': {'tuesday': {'opens_at': '09:00', 'closes_at': '18:30'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '18:30'}, 'thursday': {'opens_at': '09:00', 'closes_at': '18:30'}, 'friday': {'opens_at': '09:00', 'closes_at': '18:30'}, 'saturday': {'opens_at': '09:00', 'closes_at': '18:30'}, 'monday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14495,812645181,,,
14496,812645219,,,
14497,812650615,http://www.aclu-mo.org/,3146523114,
14498,812650871,,,
14499,812651939,,,
14500,812663918,,,
14501,812672390,http://amvets.org/,4172566986,
14502,812685245,http://stlouisgunsales.com/,3143514867,"{'hours': {'monday': {'opens_at': '10:00', 'closes_at': '18:00'}, 'tuesday': {'opens_at': '10:00', 'closes_at': '18:00'}, 'wednesday': {'opens_at': '10:00', 'closes_at': '18:00'}, 'thursday': {'opens_at': '10:00', 'closes_at': '18:00'}, 'friday': {'opens_at': '10:00', 'closes_at': '18:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14503,812702321,,,
14504,812707500,,,
14505,812726585,,,
14506,812731195,,,
14507,812735020,,,
14508,812766183,http://www.ihopkc.org/,8167630200,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14509,812776387,http://www.mbch.org/,4174667844,
14510,812777832,,,
14511,812783088,,,
14512,812791917,,,
14513,812809434,https://www.vfw.org/,6366391648,
14514,812810163,http://www.kcfaa.org/,8164716003,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14515,812815666,https://fourmuddypaws.com/,3147737297,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14516,812824159,,,
14517,812827432,,3144483220,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14518,812842532,,,
14519,812844116,http://www.elsberryschools.com/,5738985553,
14520,812854745,,6606461555,
14521,812864762,,6364644114,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14522,812874232,http://birdsallhouse.co/,8165693174,"{'hours': {'monday': {'opens_at': '07:15', 'closes_at': '18:00'}, 'tuesday': {'opens_at': '07:15', 'closes_at': '18:00'}, 'wednesday': {'opens_at': '07:15', 'closes_at': '18:00'}, 'thursday': {'opens_at': '07:15', 'closes_at': '18:00'}, 'friday': {'opens_at': '07:15', 'closes_at': '18:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14523,812889555,http://lifecarecenterofcapegirardeau.com/,5733352086,
14524,812891450,,,
14525,812912158,http://www.mnea.org/,5736343202,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14526,812919031,,,
14527,812921213,,,
14528,812927057,http://victorystl.com/,3147262009,
14529,812934307,,,
14530,812935540,http://www.kvflats.org/,,
14531,812940127,https://www.faithtreecf.org/,6363950872,
14532,812955035,,,
14533,812955371,,,
14534,812958813,,,
14535,812961297,,8162652255,
14536,812998606,http://fairsaintlouis.org/,3144343434,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14537,813014388,https://www.modernwoodmen.org/,,
14538,813015872,,,
14539,813030566,,,
14540,813031435,,,
14541,813034451,,,
14542,813036218,,,
14543,813043702,http://www.friendsbyheartstl.com/contact-us/,5738811671,
14544,813045328,,8166591879,"{'hours': {'monday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'tuesday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'wednesday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'thursday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'friday': {'opens_at': '07:00', 'closes_at': '18:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14545,813047796,https://chriscartercharityforlife.com/contact/,6362334331,
14546,813060297,,,
14547,813066657,,,
14548,813069976,https://www.modernwoodmen.org/,,
14549,813073383,http://independentinhomeservices.com/,4172568722,
14550,813077195,http://www.livingpraiseministries.org/,3146679512,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14551,813095825,,,
14552,813101126,http://helphumane.org/,8163184357,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14553,813109020,https://stlmotc.org/,3146212550,
14554,813162282,https://www.heartlandcdjr.com/,8166302200,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '19:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '19:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '19:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '19:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '18:00'}, 'saturday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14555,813167394,http://www.gatewayareabfac.com/,6183103138,
14556,813176016,http://saving-sight.org/,8007532265,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14557,813180830,,,
14558,813187662,,,
14559,813192447,http://www.cfna-stl.org,3145178513,
14560,813198665,,4178313400,
14561,813199818,http://www.dbsaempowerment.org/,3146526100,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14562,813213456,,,
14563,813217597,,,
14564,813218858,,,
14565,813219835,,8166860865,
14566,813229778,,,
14567,813232524,http://www.exercisetiger.org/exercise-tiger-contact.html,8779928447,
14568,813268098,,,
14569,813268455,https://www.wittenbergcomo.com/contact-us.html,5733550347,
14570,813273751,,,
14571,813279821,https://fresh-start-animal-outreach.business.site/,5735572700,"{'hours': {'wednesday': {'opens_at': '10:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '10:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '10:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '17:00'}, 'monday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14572,813280538,http://www.russianorthodox-stl.org/,6366771116,
14573,813289411,http://www.sonshinedance.com/,4178833102,
14574,813290916,,,
14575,813295022,,,
14576,813305497,,8164705045,"{'hours': {'monday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:30', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14577,813316653,http://www.optimist.org/,3143716000,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14578,813324893,http://www.myrestorationchurch.org/,6363975150,"{'hours': {'monday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '09:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14579,813328258,,,
14580,813336987,,,
14581,813350771,,,
14582,813352520,,,
14583,813358002,http://www.hopefellowshipchurchstjoemo.com/,8162791000,
14584,813364060,http://www.rubytuesday.com/,8168917091,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14585,813375617,http://www.caringheartsanimalrescue.org/,5737899247,"{'hours': {'monday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'saturday': {'opens_at': '10:00', 'closes_at': '16:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14586,813381534,https://sites.google.com/a/stpeterjc.org/st-peter-interparish-school1/,5736368922,"{'hours': {'monday': {'opens_at': '07:30', 'closes_at': '15:30'}, 'tuesday': {'opens_at': '07:30', 'closes_at': '15:30'}, 'wednesday': {'opens_at': '07:30', 'closes_at': '15:30'}, 'thursday': {'opens_at': '07:30', 'closes_at': '15:30'}, 'friday': {'opens_at': '07:30', 'closes_at': '15:30'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14587,813385998,,,
14588,813398828,,,
14589,813405144,http://www.ilsperryville.org/,5735478317,
14590,813419291,,,
14591,813429386,,6606542555,"{'hours': {'monday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'tuesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'wednesday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'thursday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'friday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '24:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '24:00'}}}"
14592,813430384,,,
14593,813432136,https://www.fortosage.net/domain/85,8166507158,
14594,813434320,,6368611358,
14595,813440986,http://newcompassoutreachministrychurch.com/,8772228019,
14596,813442666,,,
14597,813451648,,5732439555,
14598,813455545,,,
14599,813460615,http://www.gocolumbiamo.com/,,
14600,813466119,,,
14601,813473567,http://www.lucky13auto.com/,8166192886,"{'hours': {'tuesday': {'opens_at': '11:00', 'closes_at': '16:00'}, 'wednesday': {'opens_at': '11:00', 'closes_at': '16:00'}, 'thursday': {'opens_at': '11:00', 'closes_at': '16:00'}, 'friday': {'opens_at': '11:00', 'closes_at': '16:00'}, 'monday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14602,813474692,,,
14603,813490924,,,
14604,813498936,http://wentzville.k12.mo.us/,6365615757,
14605,813502937,http://www.cbcag.edu/,4178332551,
14606,813507028,http://www.jubileestlouis.org/,3145335400,
14607,813518833,,,
14608,813527890,http://www.iistl.org/,3147739090,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14609,813532860,http://december5th.org/,3145947125,
14610,813541919,,,
14611,813551874,http://www.dstherapy.org/,4173247646,"{'hours': {'monday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'tuesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'wednesday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'thursday': {'opens_at': '08:00', 'closes_at': '17:00'}, 'friday': {'opens_at': '08:00', 'closes_at': '12:00'}, 'saturday': {'opens_at': '00:00', 'closes_at': '00:00'}, 'sunday': {'opens_at': '00:00', 'closes_at': '00:00'}}}"
14612,813562654,,,
