P30,PREGNANCY RESOURCES
S41,"ECONOMIC DEVELOPMENT FOR HISPANIC BUSINESSES AND INCREASED OPPORTUNITIES FOR ALL VIA TECHNOLOGY TRAINING, JOB FAIRS, AND NETWORKING OPPORTUNITIES."
G129,"MAXIMIZE ANIMAL ADOPTIONS, MINIMIZE EUTHANIZATION TO SUPPORT & PROMOTE THE HUMANE TREATMENT OF ANIMALS, MAXIMIZE ADOPTIONS & MINIMIZE EUTHANIZATIONS. ASSISTED INDEPENDENCE MO MUNICIPAL SHELTER BY ADOPTING THEIR ANIMALS AT THE LOCAL PETSMART-OVER 400 IAS ANIMALS"
N64,"PROMOTE THE SPIRIT OF SOCCER IN THE GREEN HILLS AREA, PROMOTE GOODWILL THROUGH FUN AND FITNESS WITH PLANNED CLINICS AND PLAY."
S40,"THE AMERICAN SOCIETY OF NEWS EDITORS (ASNE) IS A MEMBERSHIP ORGANIZATION OF NEWS EDITORS. ASNE FOCUSES ON OPEN GOVERNMENT AND THE FIRST AMENDMENT. ASNE:-REPRESENTS NEW LEADERS' POINTS OF VIEW IN THE NEWS INDUSTRY, THE AMERICAN POLITICAL PROCESS AND SOCIETY.-AT THE FOREFRONT OF EFFORTS TO STRENGTHEN THE FREEDOM OF INFORMATION ACT AND STATE SHIELD LAWS AND THE CALL TO ENACT A FEDERAL SHIELD LAW.-CREATED SUNSHINE WEEK, AN EFFORT TO EMPOWER CITIZENS TO HOLD GOVERNMENT RESPONSIBILE AND OPEN.-ANNUAL EMPLOYMENT CENSUS TRACKS NEWSROOM STAFFING.-FOSTERS EXCELLENCE THROUGH ITS ASNE AWARDS, WHICH ARE AMONG THE MOST PRESTIGIOUS IN THE PROFESSION.-HAS HAD A STRONG COMMITMENT TO JOURNALISM EDUCATION. IT HAS HELPED TO ESTABLISH AND DEFEND THE ACCREDITING PROCESS FOR JOURNALISM SCHOOLS. ITS HIGH SCHOOL JOURNALISM INTIATIVE, FOUNDED IN 2000, HAS FLOURISHED INTO SIX HIGHLY SUCCESSFUL COMPONENTS THAT GROW NEWS CONSUMERS.-SPEAKS OUT WHEN JOURNALISTS ARE THREATENED."
S47,"Arnold Club, Inc. is a fraternal organization providing services to the community."
X22,"A MEMORIAL TO ALL MOTHERS. GROUNDS, FOUNTAINS, POOLS, AND GRANITE WALLS ARE MAINTAINED TO PLEASE MORE THAN 50,000 VISTORS ANNUALLY. FLOWERS ARE PLANTED, GRASS MOWED, POOLS CLEANED AND MAINTAINED DAILY."
O99,"We seek to provide tuition free, high-quality, Christian centered education tuition free. We provide free food, transportation and instruction."
C32,"TO SECURE ADEQUATE, AFFORDABLE WATER SUPPLIES FOR THE NEXT GENERATION IN SOUTHWEST MISSOURI."
P750,"CONTINUING THE WORK OF SAINT JEANNE JUGAN, OUR MISSION IS TO OFFER THE NEEDIEST ELDERLY OF EVERY RACE AND RELIGION A HOME WHERE THEY WILL BE WELCOMED AS CHRIST, CARED FOR AS FAMILY AND ACCOMPANIED WITH DIGNITY UNTIL GOD CALLS THEM TO HIMSELF."
C35,PROMOTE THE COMMON GOOD AND GENERAL WELFARE OF THE PEOPLE OF THE STATE OF MISSOURI BY DEVELOPING CLEAN ENERGY TO BUILD MISSOURI'S ECONOMY AND CREATE JOBS.
S41,"PROMOTE TOURISM AND ECONOMIC DEVELOPMENT FOR CLINTON, MISSOURI"
H98Z,"TO PROVIDE ST LOUIS' CATHOLIC YOUTH WITH SOCIAL ACTIVITIES AND DONATE ANY NET PROCEEDS FOR MEDICAL CARE, EDUCATION, & RESEARCH FOR CHILDREN IN NEED."
D20,"PLACEMENT OF ANIMALS FIVE ACRES ANIMAL SHELTER IS A NOT-FOR-PROFIT ORGANIZATION OFFERING COLLECTION, ADOPTION, AND EDUCATION SERVICES TO THE PUBLIC FOR THE PURPOSE OF FURTHERING HUMANE TREATMENT FOR ANIMALS. THE"
P60Z,"Community Action Agency of Greater Kansas City's mission is to assist low-income families in Jackson, Clay and Platte Counties in their efforts to become self-sufficient by providing programs and services to improve the quality of their lives and the opportunity to eliminate the causes of poverty."
R30,"SPRINGBOARD TO LEARNING DEVELOPS CHILDREN'S ABILITY TO THINK, CREATE, COLLABORATE AND COMMUNICATE. OUR PROGRAMS DIRECTLY SUPPORT SCHOOL CURRICULUM AND ARE DESIGNED TO IGNITE A PASSION FOR LEARNING."
R99O,TO PROMOTE ACTIVISM TOWARD A PROGRESSIVE POLICY AGENDA.
N64,"TO ASSIST WITH EDUCATION AND ATHLETIC COMPETITION IN THE SPORT OF SOCCER FOR YOUTH RESIDING IN ST CHARLES COUNTY, MISSOURI AND THE SURROUNDING AREA."
K25,"To overcome the constraints of sustainable, agricultural intensification."
Z99Z,VETERAN FOCUSED HEALTH RELATED RESEARCH AND EDUCATION.
S47,"THE LINWOOD YMCA QALICB, INC. IS A PUBLIC BENEFIT CORPORATION FORMED FOR THE PURPOSE OF PURCHASING AND RENOVATING A BUILDING KNOWN AS THE LINWOOD FAMILY YMCA LOCATED IN KANSAS CITY, MISSOURI."
E32,Provide Primary Medical Care
E70,"PROMOTES HEALTH OF MOTHERS AND CHILDREN THROUGH EDUCATION, ADVOCACY AND COLLABORATION WITH ORGANIZATIONS ADDRESSING INFANT MORTALITY, IMMUNIZATION, CHILDHOOD OBESITY AND SAFETY."
L20Z,TO PROVIDE SUPPORT AND TRAINING TO PEOPLE WITH DISABILITIES IN THEIR COMMUNITY IN A MINNER WHICH VALUES THEIR CHOICES AND ENCOURAGES INDEPENDENCE.
L80,"BUILD SELF-ESTEEM, SELF-CONFIDENCE AND EVERYDAY LIFE SKILLS THEREFORE ENHANCING THE LIVES OF CHILDREN AND ADULTS WITH DISABILITIES THROUGH EDUCATION, SPORTS COMPETITION AND NEW OPPORTUNITIES."
E910,TO SUPPORT THE ACTIVITIES OF LESTER E. COX MEDICAL CENTERS.
Z99,TO SUPPORT EMPLOYER EFFORTS TO IMPROVE THE WELL-BEING OF THEIR ENROLLEES AND ENHANCE THE QUALITY AND OVERALL VALUE OF THEIR INVESTMENTS IN HEALTH BENEFITS.
Q12,"ENHANCING THE LIVES OF ALL PEOPLE, INCLUDING CHILDREN, WITH THE POTENTIAL TO LIVE HEALTHY AND PRODUCTIVE LIVES"
S810,"JUNIOR LEAGUE OF KANSAS CITY IS AN ORGANIZATION OF WOMEN COMMITTED TO PROMOTING VOLUNTEERISM, DEVELOPING THE POTENTIAL OF WOMEN & IMPROVING COMMUNITIES THROUGH THE ACTIONS & LEADERSHIP OF TRAINED VOLUNTEERS."
B24,BLUE RIDGE CHRISTIAN SCHOOL IS A PRIVATE CHRISTIAN SCHOOL LOCATED IN SOUTH KANSAS CITY. THE SCHOOL HOUSE JUNIOR KINDERGARTEN THROUGH 12TH GRADE.
P27Z,"THE YMCA OF CALLAWAY COUNTY IS A CHARITABLE, COMMUNITY SERVICE ORGANIZATION COMPRISED OF PERSONS OF ALL AGES, ETHNIC GROUPS AND RELIGIOUS AFFILIATIONS DEDICATED TO PUTTING CHRISTIAN PRINCIPLES INTO PRACTICE THROUGH PROGRAMS THAT BUILD HEALTHY SPIRIT, MIND AND BODY FOR ALL. ALL PERSONS ARE WELCOME AT THE YMCA REGARDLESS OF THEIR ABILITY TO PAY. OUR YMCA IS FOUNDED AND LED BY VOLUNTEERS FROM OUR COMMUNITY, WHOM NOT ONLY PROVIDE LEADERSHIP BUT ALSO VOLUNTEER AS MENTORS, COACHES, PROGRAM LEADERS AND MORE. FINANCIAL ASSISTANCE IS AVAILABLE TO THOSE IN NEED."
J21,PURPOSE SHALL BE TO EDUCATE EMPLOYERS OF THE POSITIVE BENEFITS TO BUSINESS FOR ACTIVELY INCLUDING PEOPLE WITH DISABILITIES IN THE COMPETITIVE WORK FORCE AND AS CONSUMERS. CORPORATIONS AND AFFILIATE EMPLOYERS PROMOTE BEST PRACTICES THAT IMPROVE INCLUSION OF QUALIFIED PEOPLE.
P270,"THE MISSION OF OZARKS REGIONAL YMCA IS TO PROMOTE JUDEO-CHRISTIAN VALUES THROUGH PROGRAMS THAT BUILD HEALTHY SPIRIT, MIND, AND BODY FOR ALL. APPROXIMATE NUMBER OF PROGRAM PARTICIPANTS - 50,000+"
M24,FIREFIGHTING AND RESCUE
Z99Z,PROMOTE DRUG FREE YOUTH
J33Z,TO PROVIDE WORK AND WORK EXPERIENCE FOR THE HANDICAPPED THROUGH CONTRACTS WITH LOCAL COMPANIES FOR SIMPLE CONSTRUCTION AND ASSEMBLY AND OTHER MISCELLANEOUS SERVICES.
B11,"CROSSROADS REAL ESTATE IS ORGANIZED EXCLUSIVELY FOR CHARITABLE AND EDUCATIONAL PURPOSES IN SUPPORT OF CROSSROADS CHARTER SCHOOLS THAT PREPARE AND INSPIRE STUDENTS TO BUILD A BETTER TOMORROW BY PROVIDING AN ACADEMICALLY RIGOROUS K-12 EDUCATION IN A CREATE, COLLABORATIVE, COMMUNITY-FOCUSED ENVIRONMENT."
J330,OPERATE AND ADMINISTER A SHELTERED WORKSHOP TO EMPLOY HANDICAPPED WORKERS
X80,TO SUPPORT FAITH BASED ORGANIZATIONS IN USING TECHNOLOGY TO TRANSFORM VULNERABLE COMMUNITIES.
S47,SEE ATTACHED SCHEDULE O - TO PROVIDE FUNDS FOR THE BENEFIT OF CATHOLIC SECONDARY EDUCATION IN THE SOUTHEAST MISSOURI AREA BY PROVIDING FUNDS TO TWO 501C(3) ORGANIZATIONS SPECIFICALLY NAMED AS BENEFICIARIES THAT IS NOTRE DAME REGIONAL HIGH SCHOOL & NOTRE DAME HIGH SCHOOL EDUCATION FUND FOUNDATION.
B20,"THE MISSION OF MONTESSORI SCHOOL HOUSE, INC. IS TO PROVIDE QUALITY EDUCATION FOR EARLY CHILDHOOD, ELEMENTARY AND MIDDLE SCHOOL CHILDREN."
X21,THE COH FOUNDATION WAS CREATED PRIMARILY TO SUPPORT COH AND OTHER CHARITABLE ORGANIZATIONS WITHIN ITS SUPPORTED CLASS.
J330,PROVIDE EMPLOYMENT TO HANDICAPPED INDIVIDUALS.
L20,"24:1 COMMUNITY LAND TRUST (CLT) PROVIDES LAND TRUST STEWARDSHIP IN THE NORMANDY SCHOOLS COLLABORATIVE TO ADDRESS THE COMMUNITY'S NEEDS OF AFFORDABLE HOUSING, HOME OWNERSHIP, ECONOMIC DEVELOPMENT, AND NEIGHBORHOOD STABILIZATION. CLT IS A SUPPORTING ORGANIZATION TO BEYOND HOUSING, INC."
D20,"NO KILL COLUMBIA'S MISSION FOR THE SPAY NEUTER PROJECT IS FOR ALL PETS IN MID MISSOURI TO HAVE AFFORDABLE, READILY AVAILABLE SPAY OR NEUTER SERVICES TO PROACTIVELY REDUCE PET OVERPOPULATION."
P800,"PROVIDE SUPPORT SERVICES TO DEVELOPMENTALLY DISABLED INDIVIDUALS OF PERRY COUNTY,MISSOURI THROUGH AREAS OF COMMUNITY EMPLOYMENT, JOB PREPARATION, DAY PROGRAMS, TRANSPORTATION AND PERSONAL ASSISTANCE."
F20Z,"PREFERRED FAMILY HEALTHCARE PROVIDES INTEGRATED HEALTHCARE INCLUDING SUBSTANCE ABUSE TREATMENT, PREVENTION, MENTAL HEALTH, PRIMARY CARE AND DENTISTRY SERVICES THROUGHOUT THE MIDWEST."
M112,"THE ASSOCIATION OF MFPD WAS FORMED TO SUPPORT & DEVELOP MERCER COUNTY FIRE DISTRICT IN MERCER COUNTY, MO."
Q70,"EXODUS CRY IS BUILT ON A FOUNDATION OF PRAYER AND IS COMMITTED TO ABOLISHING SEX SLAVERLY THROUGH CHRIST CENTERED PREVENTION, INTERVENTION, AND HOLISTIC RESTORATION OF"
S41,"THE CORPORATION IS FOUNDED TO ADVANCE THE MORTGAGE LENDING AND SERVICING INDUSTRY BY ENCOURAGING HIGH BUSINESS AND ETHICAL STANDARDS, PROVIDING EDUCATIONAL, TRAINING AND MARKETING SERVICES THAT ADVANCE AND PROMOTE THE MORTGAGE LENDING PROFESSION, AND TO ACT IN A REPRESENTATIVE CAPACITY ON BEHALF OF THE CORPORATION'S MEMBERS."
E70Z,FRIENDS OF PSYCHIATRY FOUNDATION WILL SUPPORT ACTIVITIES CONDUCTED BY FACULTY MEMBERS AND OTHER ASSOCIATED STAFF AT THE TRAINING SITES OF THE DEPARTMENT OF PSYCHIATRY AND BY KEY DEPARTMENT OF PSYCHIATRY STAKEHOLDERS IN ORDER TO PROMOTE EDUCATION AND RESEARCH IN MENTAL HEALTH.
X03,"OUR VISION IS TO SEE VERY WOMAN IN CHURCH PLANTING TRAINED, SUPPORTED AND VALUED. TO COME ALONGSIDE WITH THE GOSPEL AND OUR LIVES."
Y43,TO PROVIDE HEALTH AND WELFARE BENEFITS TO PARTICIPANTS
S41,"Provide uniformity & efficiency in the discharge of duties & functions of Missouri's prosecutors. MAPA works with the development of legislation & policy that protects the public, improves Missouri's criminal justice system & enhances the profession of prosecution."
E22,MISSOURI DELTA MEDICAL CENTER IS A NOT FOR PROFIT CORPORATION WHICH WILL STRIVE TO PROVIDE A COMPLETE HEALTH CARE SYSTEM TO RESIDENTS IN THE SERVICE AREA EITHER DIRECTLY OR IN COOPERATION WITH OTHERS.
B20,TO ENSURE THE SAFETY AND WELL BEING OF DISABLED ADULTS
P32,"TO PROVIDE FOSTER AND ADOPTIVE CHILDREN A STABLE, LOVING AND NURTURING FAMILY ENVIRONMENT BY SUPPORT AND ADVOCACY FOR ABUSED AND NEGLECTED CHILDREN AND THE FAMILIES CARING FOR THEM"
B29,TO PROVIDE AN EXCELLENT PUBLIC EDUCATION FOCUSED ON DEVELOPING AND DEMONSTRATING UNDERSTANDING WHILE BUILDING CONNETIONS WITHIN A DIVERSE COMMUNITY.
B430,"The Washington University is a co-educational, nondenominational university with a long and distinguished history of teaching, research and community service. Its schools and colleges contd on Schedule O"
N64Z,SOCCER INSTRUCTION AND COMPETITION
L20Z,"COMBAT URBAN BLIGHT, COMMUNITY IMPROVEMENT AND ECONOMIC DEVELOPMENT."
J33,A FACILITY CONDUCTED FOR THE PURPOSE OF CARRYING OUT A PROGRAM OF REHABILITATION FOR INDIVIDUALS WHOSE EARNING CAPACITY IS IMPAIRED BY PHYSICAL OR MENTAL DEFICIENCY AND CANNOT COMPETE IN TRADITIONAL WORK ENVIRONMENTS.
P820,PROVIDES DEVELOPMENTAL AND HABILITATIVE TRAINING PROGRAMS DESIGNED TO ASSIST DISABLED INDIVIDUALS REACH THEIR GREATEST POTENTIAL.
E32Z,"THE CENTER'S MISSION IS TO PROVIDE HIGH QUALITY, COMPASSIONATE AND AFFORDABLE HEALTHCARE FOR ALL."
P20,TO PROMOTE COMMUNITY AWARENESS REGARDING ISSUES OF HEALTH AND GOOD EATING
B90,ORGANIZATION PROVIDES HOUSING FOR UNIVERSITY STUDENTS THAT ARE FRATERNITY MEMBERS. THE ORDER OF CARDINAL MERCIER EDUCATIONAL ENDOWMENT FOUNDATION WAS FORMED TO ASSIST IN SUPPORTING THE EDUCATIONAL AND HOUSING GOALS OF THE ORDER OF THE CARDINAL MERCIER OF ROLLA.
E70,"THE MISSION OF THE ORGANIZATION IS TO IMPROVE BIRTH OUTCOMES, PROMOTE HEALTHY FAMILIES, AND BUILD HEALTHY COMMUNITIES BY UNITING AND MOBILIZING THE ST. LOUIS REGION."
M12,"FOOD PANTRY/BACKPACK PROGRAM TO PROVIDE AWARENESS, AID, EDUCTION AND RELIEF TO THOSE IN NEED."
O500,TO PROVIDE SCHOLARSHIP AND OTHER LEADERSHIP OPPORTUNITIES FOR YOUTH INVOLVED IN DEMOLAY.
W00O,"GRANTEE RECEIPTANT OF US DEPARTMENT OF LABOR WORKFORCE INVESTMENT ACT, SECTION 166, INDIAN AND NATIVE AMERICANPROGRAM. PROVIDE EMPLOYMENT AND TRAINING ASSISTANCE TO INDIVIDUAL AMERICAN INDIANS."
A200,"Spiva Center for the Arts celebrates the creative experience by providing cultural, educational, and artistic exhibits and programs to increase the public's appreciation of art."
L80,"CREATE ENDURING CHANGE FOR LOW/MODERATE INCOME FAMILIES VIA HOUSING, SAVINGS AND ECONOMIC DEV."
O99Z,"THE CORPORATION IS FORMED AND ORGANIZED EXCLUSIVELY FOR THE CHARITABLE, RELIGEOUS, EDUCATIONAL AND SCIENTIFIC PURPOSES WITHIN THE MEANING OF SECTION 501(C)(3)OF THE INTERNAL REVENUE CODE. THE CORPORATION IS ORGANIZED AND COMMITTED TO PROMOTING AND IMPROVING YOUTH BASEBALL PROGRAMS THROUGHOUT MISSOURI AND ILLINOIS. IT IS THE ORGANIZATIONS MISSION TO HELP AS MANY PROGRAMS IMPROVE THIER QUALITY OF BASEBALL ENVIRONMENT FOR YOUTH DESIRING TO PLAY THE GAME."
T12,TO PROVIDE SERVICES FOR CHILDREN AND ADULTS WITH DISABILITIES. PROVIDED SUMMER CAMP FOR CHILDREN WITH SEVERE DISABILITIES AND FUN DAYS THROUGH OUT THE YEAR UTILIZING THE ASSETS OF THE ORGANIZATION.
P20,"HUMANITRI CHANNELS PRINCIPLES OF FAITH AND SOCIAL RESPONSIBILTIY TO STRENGTHEN FAMILIES AND INCREASE QUALITY OF LIFE FOR HOMELESS FAMILIES, THOSE AFFECTED BY INCARCERATION, AND FAMILIES IN NEED IN THE CITY AND COUNTY OF SAINT LOUIS."
S20,"THE EAST LOOP IMPROVEMENT DISTRICT (CID)'S MISSION IS TO PROVIDE ANY SERVICES AND IMPROVEMENTS AUTHORIZED UNDER THE CID ACT, INCLUDING WITHOUT LIMITATION FURTHERING ECONOMIC DEVELOPMENT, ENHANCING PUBLIC SAFETY, AND MAINTAINING AND IMPROVING INFRASTRUCTURE WITHIN THAT PORTION OF THE CITY OF ST. LOUIS, MISSOURI, THAT IS LOCATED WITHIN THE CID'S BOUNDARIES."
S32,"TO PROVIDE LOW INTEREST LOANS TO QUALIFIED BORROWERS AS LENDER OF LAST RESORT, FUNDED SMALL BUSINESSES AND HOME CONSTRUCTION TO HELP ECONOMICALLY DEPRESSED AREA."
P81,"The center is dedicated to provideing the highest quality recreational,social and supportive services to mature adults. It is our goal to foster a warm environment where individuals can explore and enjoy activities and services designed to meet the needs and enrich the lives of our diverse older adult population."
P270,"TO ENRICH THE QUALITY OF LIFE SPIRITUALLY, MENTALLY, PHYSICALLY, AND SOCIALLY."
P40,"COMMUNITY PARTNERSHIPS ARE DECISION-MAKING ENTITIES, BROADLY REPRESENTATIVE OF A COUNTY OR MULTI-COUNTY, THAT PARTNER WITH STATE AGENCIES TO PLAN, DEVELOP, FINANCE AND MONITOR STRATEGIES TO ACHIEVE SPECIFIC CORE RESULTS. PRINCIPLES OF COMMUNITY PARTNERSHIPS: FAMILIES ARE KEY TO CHILDREN'S SUCCESS. COMMUNITIES ARE SUPPORTS FOR FAMILIES. GOOD SCHOOLS, SUPPORTS AND SERVICES BUILD STRONG COMMUNITIES. ECONOMIC VITALITY OF A COMMUNITY IS ESSENTIAL FOR GOOD SCHOOLS SUPPORTS AND SERVICES."
O50,THE MISSION OF THE GIRLS IN THE KNOW IS TO EDUCATE AND EMPOWER MOTHERS AND THEIR PRE-TEEN DAUGHTERS WHILE ENCOURAGING POSITIVE DECISIONS AND HEALTHY BEHAVIORS AS GIRLS MATURE INTO ADULTHOOD.
B80Z,BANDSTANDERS IS A BAND BOOSTER ORGANIZATIN TO SUPPORT VARIOUS BAND PROGRAM ACTIVITIES WITHIN LINDERBERGH SCHOOL DISTRICTS
B52Z,"TO PROVIDE FOR THE ADVANCEMENT, PROMOTION AND ENCOURAGEMENT OF EDUCATION AND RESEARCH INORTHODONTICS AND ASSOCIATED FIELDS OF DENTISTRY."
P30,"GIRLS ON THE RUN OF SOUTHWEST MISSOURI INSPIRES GIRLS TO BE JOYFUL, HEALTHY, AND CONFIDENT USING A FUN, EXPERIENCE-BASED CURRICULUM WHICH CREATIVELY INTEGRATES RUNNING."
S20,"PROMOTION OF CONSERVATION AND OF HUNTING, FISHING, CAMPING, BOATING, AND OTHER SPORTING AND RECREATIONAL ACTIVITIES."
P73,The Outreach Center of Christ the Savior dba Happy Spirits is a center for senior citizens. We focus on providing senior citizens with day to day activities.
P80Z,SECTION 811 HOUSING
J114,"TO PROVIDE EDUCATIONAL TRAINING TO MEMBERS THROUGH THE USE OF LOCAL 83 PERSONNEL, FACILITIES, AND EQUIPMENT."
A030,"THE ASNE FOUNDATION WORKS TO RAISE CHARITABLE DONATIONS IN SUPPORT OF ASNE AND ITS VITAL COMMITMENT TO LEADING AMERICA'S NEWSROOMS. SINCE ITS ESTABLISHMENT IN 1979, THE FOUNDATION HAS RAISED AND EXPENDED MILLIONS OF DOLLARS IN SUPPORT OF ASNE PROJECTS AND INITIATIVES AND TO STIMULATE NEW THINKING IN AREAS CRITICALLY IMPORTANT TO NEWSPAPER EDITORS AND THE NEWS INDUSTRY."
S41,BETTERMENT OF THE CONSTRUCTION BUSINESS THROUGH PROFESSIONAL DEVELOPMENT
W99,"THE COUNCIL WAS ESTABLISHED TO BENEFIT AND CARRY OUT THE PURPOSES OF THE STATE OF MISSOURI, BY PROVIDING FOR THE PLANNING, DEVELOPMENT, ACQUISITION, CONSTRUCTION, ETC. OF PUBLIC BUILDINGS, FACILITIES, STREETS, FURNISHINGS, AND EQUIPMENT FOR THE BENEFIT OR USE OF THE CITY. ADDITIONALLY, THE ENTITY IS TO PROMOTE AND MARKET ECONOMIC DEVELOPMENT, EXPANSION AND GROWTH."
E86,"PROVIDE A HOME AWAY FROM HOME, TEMPORARY LODGING AND RESOURCES TO FAMILIES OF SERIOUSLY ILL CHILDREN BEING TREATED AT LOCAL HOSPITALS."
Z99,TO ENHANCE THE RIGHTS & INDEPENDENCE OF PEOPLE WITH DISABILITIES TO ACTIVELY PARTICIPATE IN THEIR COMMUNITIES & TO LIVE SELF-DETERMINED LIVES.
P20,CHARITABLE: FAMILY DEVELOPMENT
P46,"TO PROVIDE CARE, SUPPORT, AND RESOURCES RELATED TO PREGNANCY TO WOMEN AND THEIR FAMILIES BY PROMOTING THE SANCTITY OF HUMAN LIFE."
S20,PROMOTE THE SOCIAL WELFARE OF THE TOTAL COMMUNITY
P81Z,"CREATING SIGNIFICANT OPPORTUNITIES FOR SERVICE, LIFELONG LEARNING, AND HEALTHY LIVING FOR OLDER ADULTS THROUGH AN INTERFAITH NETWORK OF COMMUNITY-BASED ORGANIZATIONS."
P320,"YIN OFFERS OVER 50 DIRECT SERVICE AND SUPPORT PROGRAMS FOR CHILDREN, TEENS, AND FAMILIES."
B11,"MASC'S MISSION IS TO PROVIDE PROGRAMS AND RESOURCES THAT DEVELOP POSITIVE STUDENT LEADERS AND ADVISORS WHO WILL PROMOTE A QUALITY SCHOOL AND COMMUNITY ENVIRONMENT. WE BELIEVE IT IS IMPORTANT FOR A STUDENT COUNCIL TO PROMOTE A POSITIVE LEARNING ENVIRONMENT AND BUILD A SCHOOL CULTURE WHERE STUDENTS AND STAFF ARE COMFORTABLE. THROUGH MASC ACTIVITIES WE INSPIRE GREATNESS, GIVING SCHOOLS THE OPPORTUNITY TO SERVE OTHERS, TO BE MORE THAN JUST PASSIVE BYSTANDERS, WE ENCOURAGE THEM TO LEAD"
B99,SCHOOL SUPPLIES PURCHASED IN BULK
N63,"PAL BASEBALL FOUNDATION HAS BEEN ESTABLISHED TO PROVIDE A NON-PROFIT COMPETITIVE BASEBALL LEAGUE IN THE JEFFERSON CITY, MISSOURI AREA. THE CORPORATION HAS PURCHASED AN OLDER BASEBALL FACILITY IN THE APACHE FLATS, MISSOURI AREA, WHICH IS JUST OUTSIDE JEFFERSON CITY. PAL BASEBALL FOUNDATION OFFERS LEAGUES TO FIRST THROUGH FOURTH GRADERS."
A82,"THE MISSION OF THE FRIENDS OF HISTORIC BOONVILLE IS TO PLAN, PROMOTE, EXPAND AND CELEBRATE THE CULTURAL LIFE OF BOONVILLE THROUGH THE ARTS, HISTORY AND HISTORIC PRESERVATION FOR THE BETTERMENT OF THE COMMUNITY."
P31Z,"PROVIDING SOCIAL SERVICES THROUGH FOSTER CARE, ADOPTION PLACEMENT, AND COUNSELING SERVICES."
P72,"THE H.O.U.S.E., INC. PROVIDES RESIDENTIAL FACILITIES AND OTHER ASSISTANCE AND SUPPORT FOR THOSE PEOPLE WHO SUFFER FROM ALCOHOLISM AND/OR OTHER FORMS OF SUBSTANCE ABUSE AND FOR HOMELESS INDIGENTS, AND THOSE PEOPLE REQUIRING ASSISTANCE FOR VARIOUS LIVING PROBLEMS. THE ORGANIZATION IS SUPPORTED PRIMARILY THROUGH RENT CHARGED TO RESIDENTS, POOLED FOOD STAMP CONTRIBUTIONS OF THE RESIDENTS AND GOVERNMENTAL GRANTS."
S20,"COMMUNITY SERVICE ASSISTANCE TO RESIDENTS OF THE ST. LOUIS METROPOLITAN AREA, PROMOTING INNER CITY LIVING AND ENCOURAGE THE COMMUNITY INVOLVEMENT AND DEVELOPMENTS OF YOUTHS."
B112,"The mission of the Ladue Education Foundation is to advance the excellence of the Ladue School District by expanding opportunities for student success. We connect philanthropy with education to provide for world-class academic and enrichment opportunities, bringing together a community united in its belief in public education."
J22Z,"THE GOAL OF LOCAL 513 TRAINING PROGRAM IS TO PROVIDE WELL TRAINED AND SAFETY CONSCIOUS OPERATORS FOR OUR CONTRACTORS, SO THEY IN TURN CAN PROVIDE THEIR CLIENTS WITH SKILLED, PRODUCTIVE WORKERS WHO PROMOTE A SAFE WORK ENVIRONMENT."
P40Z,CLINICAL COUNSELING GROUNDED IN A CHRISTIAN WORLDVIEW
P33Z,TO PROVIDE QUALITY CHILD CARE SERVICES FOR LOW INCOME CHILDREN.
P20Z,"THE COMMUNITY SERVICES FORUM SEEKS TO DEVELOP STE. GENEVIEVE COUNTY AS A HEALTHY COMMUNITY THROUGH EMPOWERING ITS CITIZENS, COORDINATING SERVICES AND RESOURCES, AND ADDRESSING COMMUNITY NEEDS. THE FORUM ACHIEVES THESE OBJECTIVES BY A COLLABORATION AMONG MEMBERS FROM PUBLIC AND PRIVATE SECTORS; SOCIAL AGENCIES, HEALTH CARE PROVIDERS, EDUCATIONAL INSTITUTIONS, LOCAL GOVERNMENT AND BUSINESS AND INDUSTRY, AS WELL AS CONCERNED CITIZENS."
L22,LOW INCOME HOUSING
B110,"TO PROVIDE SCHOLARSHIPS, GRANTS, NON-INTEREST BEARING LOANS AND RELIEF ASSISTANCE TO QUALIFIED ACTIVE AND RETIRED EDUCATION EMPLOYEES OF THE CITY OF ST. LOUIS PUBLIC SCHOOL SYSTEM."
T31,"THE MEXICO AREA COMMUNITY FOUNDATION IS A PUBLIC BENEFIT CORPORATION. THE CORPORATION IS ORGANIZED EXCLUSIVELY FOR CHARITABLE, EDUCATIONAL AND SCIENTIFIC PURPOSES FOR THE RESIDENTS OF NORTHEASTERN MISSOURI. THE FOUNDATION'S FIRST PRIORITY IS THE LONG-TERM WELL-BEING OF THE MEXICO AREA. IT IS DEDICATED TO MATCHING THE COMMUNITY'S NEEDS WITH DONOR FUNDS."
L40,"RIVER OF REFUGE PROVIDES LODGING AND SERVICES TO THE WORKING POOR, HOMELESS FAMILIES AND ASSISTS THESE INDIVIDUALS IN FINDING TEMPORARY AND PERMANENT HOUSING."
P700,PROVIDE AND MAINTAIN RESIDENCE FACILITY FOR INTELLECTUALLY DISABLED AND PROVIDE CAREGIVER SERVICE FOR RESIDENTS.
