,Unnamed: 0,keywords,code
2364,2364,Post-Disaster Rebuilding Assistance,M2
2365,2365,Post-Disaster Volunteer Management,M2
2366,2366,Radiological Emergencies,M2
2367,2367,Snowstorms,M2
2368,2368,Terrorism,M2
2369,2369,Thunderstorms,M2
2370,2370,Tidal Waves,M2
2371,2371,Tornados,M2
2372,2372,Tsunamis,M2
2373,2373,Volcanic Eruptions,M2
2374,2374,Wildfires,M2
2375,2375,Wildland Fires,M2
2376,2376,Winter Storms,M2
2377,2377,Woodland Fires,M2
2378,2378,Air Rescue,M2
2379,2379,Lifeguards,M2
2380,2380,Beach Rescue,M2
2381,2381,Dive Rescue,M2
2382,2382,K-9 Search and Rescue,M2
2383,2383,Mountain Rescue,M2
2384,2384,Rescue Squads,M2
2385,2385,Sea Rescue,M2
2386,2386,Search and Rescue,M2
2387,2387,Search Dogs,M2
2388,2388,Ski Patrol,M2
2389,2389,Ski Rescue,M2
2390,2390,Swift Water Rescue,M2
2391,2391,Traffic Accident Rescue,M2
2392,2392,Underwater Search/Rescue/Recovery,M2
2393,2393,Urban Search and Rescue,M2
2394,2394,Wilderness Rescue,M2
2395,2395,Civil Air Patrol ,M2
2396,2396,Fire Code Inspections,M2
2397,2397,Fire Companies,M2
2398,2398,Fire Departments,M2
2399,2399,Fire Fighting,M2
2400,2400,Fire Safety Inspections,M2
2401,2401,Fire Suppression Systems,M2
2402,2402,Fire Prevention,M2
2403,2403,Firefighters,M2
2404,2404,Wildfire Residential Fire Protection Systems,M2
2405,2405,Art and Music Camps,N2
2406,2406,Art Camps,N2
2407,2407,Athletic Camps,N2
2408,2408,Computer Camps,N2
2409,2409,Dance Camps,N2
2410,2410,Day Camps,N2
2411,2411,Music Camps,N2
2412,2412,Performning Arts Camps,N2
2413,2413,Recreational Camps,N2
2414,2414,Residential Camps,N2
2415,2415,Special Interest Camps,N2
2416,2416,Sports Camps,N2
2417,2417,Summer Camps,N2
2418,2418,Therapeutic Camps,N2
2419,2419,Aquatic Centers,N3
2420,2420,Arenas,N3
2421,2421,Athletic Facilities,N3
2422,2422,Equestrian Centers,N3
2423,2423,Gymnasiums,N3
2424,2424,Natatoriums,N3
2425,2425,Physical Fitness Facilities,N3
2426,2426,Recreation Centers,N3
2427,2427,Recreational Centers,N3
2428,2428,Recreation Councils,N3
2429,2429,Skating Rinks,N3
2430,2430,Stadiums,N3
2431,2431,Swimming Pools,N3
2432,2432,Athletic Fields and Courts,N3
2433,2433,Beaches,N3
2434,2434,Bike Trails,N3
2435,2435,Bridle Trails,N3
2436,2436,Campgrounds,N3
2437,2437,Hiking Trails,N3
2438,2438,Jogging Trails,N3
2439,2439,National Parks,N3
2440,2440,Off-Road Vehicle Trails,N3
2441,2441,Parks,N3
2442,2442,Picnic Grounds,N3
2443,2443,Playgrounds,N3
2444,2444,Public Parks,N3
2445,2445,Recreational Trails,N3
2446,2446,Skate Parks,N3
2447,2447,Ski Areas,N3
2448,2448,Snowmobile Trails,N3
2449,2449,State Parks,N3
2450,2450,Police Athletic Leagues,O2
2451,2451,Teen Centers,O2
2452,2452,Teen Clubs,O2
2453,2453,Youth Centers,O2
2454,2454,Youth Clubs,O2
2455,2455,Adult/Child Matching,O3
2456,2456,Adult/Child Mentoring,O3
2457,2457,Big Friends,O3
2458,2458,Foster Grandparents,O3
2459,2459,Intergenerational Programs,O3
2460,2460,Big Brothers,O3
2461,2461,Big Sisters,O3
2462,2462,Boy Scouts,O4
2463,2463,Cub Scouts,O4
2464,2464,Eagle Scouts,O4
2465,2465,Explorers,O4
2466,2466,Daisy Girl Scouts,O4
2467,2467,Brownie Girl Scouts,O4
2468,2468,Junior Girl Scouts,O4
2469,2469,Cadette Girl Scouts,O4
2470,2470,Girl Scouts,O4
2471,2471,Senior Girl Scouts,O4
2472,2472,Adventure,O4
2473,2473,Camp Fire USA,O4
2474,2474,Discovery,O4
2475,2475,Horizon,O4
2476,2476,Starflight,O4
2477,2477,Afterschool Programs,O5
2478,2478,After-School Programs,O5
2479,2479,After School Programs,O5
2480,2480,Character Development for Youth,O5
2481,2481,Future Homemakers,O5
2482,2482,Future Leaders of America,O5
2483,2483,Hugh OBrian Youth Foundation,O5
2484,2484,Key Clubs,O5
2485,2485,Youth Service America,O5
2486,2486,H Clubs,O5
2487,2487,Agricultural Leadership Programs for Youth,O5
2488,2488,Four-H Clubs,O5
2489,2489,FFA,O5
2490,2490,Future Farmers of America,O5
2491,2491,Junior Achievement,O5
2492,2492,Student Operated Business,O5
2493,2493,Boys Nation,O5
2494,2494,Boys State,O5
2495,2495,Citizenship Programs for Youth,O5
2496,2496,Girls Nation,O5
2497,2497,Girls State,O5
2498,2498,HI-Y Leadership Center,O5
2499,2499,Kids Voting,O5
2500,2500,Mock Elections,O5
2501,2501,Model United Nations Assemblies,O5
2502,2502,Presidential Classroom,O5
2503,2503,United States Senate Youth Program,O5
2504,2504,Youth Citizenship,O5
2505,2505,Youth in Government,O5
2506,2506,Youth Republic,O5
2507,2507,Campus Crusade for Christ,O5
2508,2508,Catholic Youth Organizations,O5
2509,2509,Christian Youth Clubs,O5
2510,2510,Faith-Based Youth,O5
2511,2511,Liberal Religious Youth,O5
2512,2512,Youth for Christ,O5
2513,2513,Catholic Human Services,P2
2514,2514,Catholic Social Services,P2
2515,2515,Community Services,P2
2516,2516,Jewish Human Services,P2
2517,2517,Lutheran Aid Societies,P2
2518,2518,Lutheran Social Services,P2
2519,2519,Multipurpose Human Services,P2
2520,2520,Protestant Human Services,P2
2521,2521,Religious Welfare,P2
2522,2522,Saint Vincent DePaul Society,P2
2523,2523,United Service Organizations,P2
2524,2524,United Services,P2
2525,2525,Community Centers,P2
2526,2526,Jewish Community Centers,P2
2527,2527,Neighborhood Centers,P2
2528,2528,Neighborhood Multipurpose Centers,P2
2529,2529,Settlement Houses,P2
2530,2530,Adolescent Pregnancy Prevention,P3
2531,2531,Adolescent Services,P3
2532,2532,Child Development Support,P3
2533,2533,Child Welfare,P3
2534,2534,Childrens Aid Societies,P3
2535,2535,Childrens Home Societies,P3
2536,2536,Childrens Protective Services,P3
2537,2537,Childrens Services,P3
2538,2538,Childrens Social Services,P3
2539,2539,Multipurpose Childrens Services,P3
2540,2540,Runaway Hotlines,P3
2541,2541,Runaway Services,P3
2542,2542,Teen Pregnancy Prevention,P3
2543,2543,Youth Services,P3
2544,2544,Adoption Agencies,P3
2545,2545,Adoptive Family Recruitment,P3
2546,2546,Adoptive Parent/Child Search,P3
2547,2547,Adoption Registry,P3
2548,2548,Birth Child Location,P3
2549,2549,Biological Parent Location,P3
2550,2550,Birth Parent Location,P3
2551,2551,Children,P3
2552,2552,Court-Appointed Confidential Intermediaries,P3
2553,2553,Natural Parent Location,P3
2554,2554,International Adoption,P3
2555,2555,Special Needs Adoption,P3
2556,2556,Youth,P3
2557,2557,Foster Care for Adults with Disabilities,P3
2558,2558,Foster Care for Children with Disabilities,P3
2559,2559,Foster Care for Dependent Children,P3
2560,2560,Foster Home Care,P3
2561,2561,Foster Home Placement,P3
2562,2562,Foster Homes,P3
2563,2563,Foster Parent/Family Recruitment,P3
2564,2564,Therapeutic Foster Care,P3
2565,2565,After School Care,P3
2566,2566,Babysitting,P3
2567,2567,Before School Care,P3
2568,2568,Child Care Centers,P3
2569,2569,Child Care Co-ops,P3
2570,2570,Child Caregivers,P3
2571,2571,Childrens Day Care,P3
2572,2572,Corporate Day Care,P3
2573,2573,"Day Care, Children",P3
2574,2574,Drop-In Child Care,P3
2575,2575,Extended Day Care,P3
2576,2576,Faith-Based Child Care ,P3
2577,2577,Family Child Care Homes,P3
2578,2578,Infant Care Centers,P3
2579,2579,In-Home Child Care,P3
2580,2580,Latchkey Child Care ,P3
2581,2581,Nanny,P3
2582,2582,Nighttime Child Care,P3
2583,2583,Sick Child Care,P3
2584,2584,Child Development Classes,P4
2585,2585,Companionship Programs,P4
2586,2586,Co-Parenting Workshops,P4
2587,2587,Expectant/New Parent Assistance,P4
2588,2588,Family Life Education,P4
2589,2589,Family Preservation,P4
2590,2590,Family Reunification,P4
2591,2591,Family Strengthening,P4
2592,2592,Family-Based Services,P4
2593,2593,Mothers of Multiple Births,P4
2594,2594,Parent Education,P4
2595,2595,Parenting Education,P4
2596,2596,Parenting Skills,P4
2597,2597,Respite Care,P4
2598,2598,Parents Without Partners,P4
2599,2599,Single Parent Agencies,P4
2600,2600,Single Parents,P4
2601,2601,Battered Womens Hotlines,P4
2602,2602,Battered Womens Shelters,P4
2603,2603,Crisis Nurseries,P4
2604,2604,Crisis Shelters,P4
2605,2605,Domestic Violence Shelters,P4
2606,2606,Family Crisis Shelters,P4
2607,2607,Family Violence Shelters,P4
2608,2608,Safe Houses,P4
2609,2609,Errand Running,P4
2610,2610,Grocery Delivering,P4
2611,2611,Homemaker Assistance,P4
2612,2612,Home Health Aide,P4
2613,2613,Home Maintenance,P4
2614,2614,Housekeeping Assistance,P4
2615,2615,In-Home Assistance,P4
2616,2616,In-Home Hairdressing,P4
2617,2617,In-Home Meal Preparation,P4
2618,2618,Personal Care,P4
2619,2619,Secretarial Assistance,P4
2620,2620,"Yard Work
See also: Home Health Care
",P4
2621,2621,Adolescent Parents,P4
2622,2622,Adolescent Parents Pregnancy Counseling,P4
2623,2623,Maternity Home Care,P4
2624,2624,Maternity Homes for Unwed Mothers,P4
2625,2625,Post Pregnancy Shelter Care,P4
2626,2626,Teen Parents,P4
2627,2627,Unwed Pregnant Womens Shelter,P4
2628,2628,Christian Counseling,P4
2629,2629,Christian Support Services,P4
2630,2630,Conciliation Counseling,P4
2631,2631,Marital Counseling,P4
2632,2632,Marital Counseling,P4
2633,2633,Marriage Counseling,P4
2634,2634,Marriage Encounter,P4
2635,2635,Pastoral Counseling,P4
2636,2636,Premarital Counseling,P4
2637,2637,Religious Counseling,P4
2638,2638,Spiritual Counseling,P4
2639,2639,Birthright,P4
2640,2640,Crisis Pregnancies,P4
2641,2641,"Crisis Pregnancy Centers, Pregnancy Centers, Pregnancy Care Centers",P4
2642,2642,"Pregnancy Care Clinics.
",P4
2643,2643,Assertiveness Training,P5
2644,2644,Conflict Resolution Training,P5
2645,2645,Consciousness-Raising Groups,P5
2646,2646,Cultural Awareness/Competencies Training,P5
2647,2647,Death and Dying Workshops,P5
2648,2648,Disability Awareness,P5
2649,2649,Emancipation Preparation,P5
2650,2650,Individual Development,P5
2651,2651,Information and Referrals,P5
2652,2652,Interpersonal Communication Training,P5
2653,2653,Life Skills Training,P5
2654,2654,Marriage Enrichment,P5
2655,2655,Meditation,P5
2656,2656,Personal Enrichment,P5
2657,2657,Personal Growth ,P5
2658,2658,Relationship Workshops,P5
2659,2659,Self-Esteem Workshops,P5
2660,2660,Self-Help Groups,P5
2661,2661,Sensitivity Training,P5
2662,2662,Social Responsibility ,P5
2663,2663,Social Skills Training,P5
2664,2664,Stress Management,P5
2665,2665,Team Building Activities,P5
2666,2666,Yoga,P5
2667,2667,Bankruptcy Assistance,P5
2668,2668,Bill interpretation Assistance,P5
2669,2669,Credit Counseling,P5
2670,2670,Credit Denial Assistance,P5
2671,2671,Credit Rating Assistance,P5
2672,2672,Debt Consolidation,P5
2673,2673,Debt Management,P5
2674,2674,Debt Repayment Counseling,P5
2675,2675,Debt Liquidation Counseling,P5
2676,2676,Financial Counseling,P5
2677,2677,Financial Record Keeping Assistance,P5
2678,2678,Investment Counseling,P5
2679,2679,Money Management,P5
2680,2680,Mortgage Default Assistance,P5
2681,2681,Personal Finances Administration,P5
2682,2682,Personal Financial Management Counseling,P5
2683,2683,Property Lien Assistance,P5
2684,2684,Protective Payee Services,P5
2685,2685,Repossession Assistance,P5
2686,2686,Representative Payee Services,P5
2687,2687,Tax Assistance,P5
2688,2688,Taxpayer Assistance,P5
2689,2689,Tax Payer Assistance,P5
2690,2690,Bus Passes,P5
2691,2691,Demand/Response Transportation,P5
2692,2692,Disability-Related Transportation,P5
2693,2693,Door-to-Door Transportation,P5
2694,2694,Handicapped Transportation,P5
2695,2695,Paratransit,P5
2696,2696,Senior Rides,P5
2697,2697,Special Needs Transportation,P5
2698,2698,Student Transportation,P5
2699,2699,Transportation Passes,P5
2700,2700,Transportation Vouchers,P5
2701,2701,Christmas Assistance,P5
2702,2702,Christmas Baskets,P5
2703,2703,Christmas Clearing Bureaus,P5
2704,2704,Christmas Food Baskets,P5
2705,2705,Christmas Gifts,P5
2706,2706,Christmas Toys,P5
2707,2707,Christmas Trees,P5
2708,2708,Easter Assistance,P5
2709,2709,Easter Events,P5
2710,2710,Easter Food Baskets,P5
2711,2711,Holiday Assistance,P5
2712,2712,Holiday Adoption ,P5
2713,2713,Holiday Cash Grants,P5
2714,2714,Holiday Donations,P5
2715,2715,Mothers Day Assistance,P5
2716,2716,Passover Assistance,P5
2717,2717,Ramadan Assistance,P5
2718,2718,Thanksgiving Food Baskets,P5
2719,2719,Toys for Tots,P5
2720,2720,Child Care Vouchers,P6
2721,2721,Clothing Distribution,P6
2722,2722,Emergency Cash,P6
2723,2723,Emergency Food Assistance,P6
2724,2724,Emergency Living Expenses,P6
2725,2725,Emergency Money,P6
2726,2726,Household Goods Provision,P6
2727,2727,Household Goods Vouchers,P6
2728,2728,Moving Expense Assistance,P6
2729,2729,Personal Loans,P6
2730,2730,Return to Point of Origin Assistance,P6
2731,2731,Short-Term Emergency Assistance,P6
2732,2732,Short Term Emergency Assistance,P6
2733,2733,Temporary Financial Aid,P6
2734,2734,Consulates/Foreign Government Representatives,P6
2735,2735,Customs Assistance,P6
2736,2736,Emergency Road Service,P6
2737,2737,Foreign Currency Exchange,P6
2738,2738,Foreign Visitor Assistance,P6
2739,2739,International Travel Advisories,P6
2740,2740,Tourist Information,P6
2741,2741,Towing,P6
2742,2742,Travelers Assistance,P6
2743,2743,Stranded Motorist Assistance,P6
2744,2744,Court Appearance Advice,P6
2745,2745,Court Appearance Guidance,P6
2746,2746,Court Proceedings Information,P6
2747,2747,Crime Victims,P6
2748,2748,Filing Assistance for Crime-Related Expenses,P6
2749,2749,Filing Assistance for Crime-Related Losses,P6
2750,2750,Victims,P6
2751,2751,Escort Services,P6
2752,2752,Victims Protective Services,P6
2753,2753,"Custodial, Residential Care Facilities",P7
2754,2754,Housing,P7
2755,2755,Respite Care,P7
2756,2756,Adult Day Care Centers,P7
2757,2757,Adult Day Health Care,P7
2758,2758,Adult Development Centers for Persons with Disabilities,P7
2759,2759,Adult Family Day Care Homes,P7
2760,2760,Developmentally Disabled Activity Centers,P7
2761,2761,Developmentally Disabled Day Care,P7
2762,2762,In-Home Adult Care,P7
2763,2763,Non-residential Care,P7
2764,2764,Senior Day Care,P7
2765,2765,Special Day Care,P7
2766,2766,Special Non-Residential Day Care,P7
2767,2767,Group Homes for Adults with Developmental Disabilities,P7
2768,2768,Group Homes for Adults with Disabilities,P7
2769,2769,Group Homes for Disabled Adults,P7
2770,2770,Housing,P7
2771,2771,Long-Term Group Homes,P7
2772,2772,Long Term Group Homes,P7
2773,2773,Residential Care for Individuals with Disabilities,P7
2774,2774,Residential Care,P7
2775,2775,Facility-Based Hospice Care,P7
2776,2776,Hospitals for the Dying,P7
2777,2777,In-Home Hospice Care,P7
2778,2778,Institutional Hospice Care,P7
2779,2779,Palliative Care,P7
2780,2780,Supportive Care for the Dying,P7
2781,2781,Terminal Illness Care,P7
2782,2782,Assisted Living,P7
2783,2783,Boarding Care Facilities,P7
2784,2784,CCRCs,P7
2785,2785,Continuing Care Retirement Communities,P7
2786,2786,Group Homes for Seniors,P7
2787,2787,Homes for Aging,P7
2788,2788,Housing for the Elderly,P7
2789,2789,Life Care Communities,P7
2790,2790,Lifecare Communities,P7
2791,2791,Personal Care Homes,P7
2792,2792,Residential Care Facilities for the Elderly,P7
2793,2793,Senior Board & Care,P7
2794,2794,Senior Foster Care,P7
2795,2795,Senior Residential Care Homes,P7
2796,2796,Senior Residential Facilities,P7
2797,2797,Animal Aides,P8
2798,2798,Assistive Technologies,P8
2799,2799,Canine Assistants,P8
2800,2800,Care Management,P8
2801,2801,Case Management,P8
2802,2802,Companion Animals,P8
2803,2803,Guide Dog Training,P8
2804,2804,Guide Dogs,P8
2805,2805,Service Animals,P8
2806,2806,Service Dogs,P8
2807,2807,Womens Centers,P8
2808,2808,Womens Services,P8
2809,2809,Agency on Aging,P8
2810,2810,Comprehensive Senior Services,P8
2811,2811,Independence of the Elderly,P8
2812,2812,Senior Citizen Centers,P8
2813,2813,Activities of Daily Living,P8
2814,2814,Daily Living Instruction,P8
2815,2815,Day Programs for the Developmentally Disabled,P8
2816,2816,Developmentally Disabled Activity Centers,P8
2817,2817,Developmentally Disabled Behavior Management ,P8
2818,2818,Developmentally Disabled Centers,P8
2819,2819,Developmentally Disabled Services,P8
2820,2820,Developmentally Disabled Social/Recreation ,P8
2821,2821,Drop in Centers for the Developmentally Disabled,P8
2822,2822,Independent Living Skills Instruction: Mentally Retarded Centers,P8
2823,2823,Mentally Retarded Services,P8
2824,2824,Retarded Citizens Associations,P8
2825,2825,Retarded Citizens Centers,P8
2826,2826,Retarded Citizens Services,P8
2827,2827,Self Care,P8
2828,2828,Citizenship Assistance Centers,P8
2829,2829,Cultural Orientation,P8
2830,2830,Cultural Transition Facilitation,P8
2831,2831,Immigrant Centers,P8
2832,2832,Immigrant Services,P8
2833,2833,Immigrant Support,P8
2834,2834,Interpreters,P8
2835,2835,Language Interpretations,P8
2836,2836,Language Translations,P8
2837,2837,Refugee Resettlement,P8
2838,2838,Homeless Day Centers,P8
2839,2839,Homeless Drop-In Centers,P8
2840,2840,Homeless Persons Centers,P8
2841,2841,Homeless Persons Services,P8
2842,2842,Missions,P8
2843,2843,Shower Facilities/Public Restrooms,P8
2844,2844,Telephone Facilities,P8
2845,2845,Temporary Mailing Address,P8
2846,2846,Audio Books ,P8
2847,2847,Books on Tape ,P8
2848,2848,Braille Transcription,P8
2849,2849,Guide Dogs for the Blind,P8
2850,2850,Recorded Books ,P8
2851,2851,Recording for the Blind,P8
2852,2852,Seeing Eye Dog ,P8
2853,2853,Talking Books,P8
2854,2854,American Sign Language Interpretation,P8
2855,2855,AMESLAM Interpretation,P8
2856,2856,Deaf Relay Services,P8
2857,2857,Sign Language Interpretation,P8
2858,2858,Telecommunication Relay Services,P8
2859,2859,TTD Linkage,P8
2860,2860,Discrimination of Specific Groups,R2
2861,2861,Equal Rights,R2
2862,2862,Immigrant Rights,R2
2863,2863,Legal Rights,R2
2864,2864,Refugee Rights,R2
2865,2865,African American Rights,R2
2866,2866,Asian American Rights,R2
2867,2867,Congress of Racial Equality,R2
2868,2868,CORE,R2
2869,2869,Ethnic Groups Rights,R2
2870,2870,Hispanic Rights,R2
2871,2871,La Raza,R2
2872,2872,Latino Rights,R2
2873,2873,NAACP,R2
2874,2874,Native American Rights,R2
2875,2875,Racial Equality,R2
2876,2876,SCLC,R2
2877,2877,Southern Christian Leadership Conference,R2
2878,2878,Disability Rights,R2
2879,2879,Handicapped Persons Rights,R2
2880,2880,Handicapped Rights,R2
2881,2881,Age Discrimination,R2
2882,2882,Gay Rights,R2
2883,2883,Homosexual Rights,R2
2884,2884,Lesbian Rights,R2
2885,2885,CASA,R2
2886,2886,Child Advocacy,R2
2887,2887,Court Appointed Special Advocates,R2
2888,2888,Diversity Training,R3
2889,2889,Intergroup Relations,R3
2890,2890,Multicultural Understanding,R3
2891,2891,Race Relations,R3
2892,2892,Election Regulation,R4
2893,2893,League of Women Voters,R4
2894,2894,Voter Education,R4
2895,2895,Voter Participation,R4
2896,2896,Voter Registration,R4
2897,2897,Voter Turnout,R4
2898,2898,Academic Freedom,R6
2899,2899,Bill of Rights,R6
2900,2900,Civil Liberties,R6
2901,2901,Constitutional Rights,R6
2902,2902,Criminal Rights,R6
2903,2903,Cyber-Liberties,R6
2904,2904,Death Penalty Advocacy,R6
2905,2905,Death Penalty Issues,R6
2906,2906,Due Process,R6
2907,2907,Freedom of Association,R6
2908,2908,Freedom of Information,R6
2909,2909,Freedom of Religion,R6
2910,2910,Gun Control Advocacy,R6
2911,2911,Legal Rights,R6
2912,2912,Library Censorship,R6
2913,2913,Political Rights,R6
2914,2914,Right of Assembly,R6
2915,2915,Right to Bear Arms,R6
2916,2916,Right to Privacy,R6
2917,2917,Abortion Rights,R6
2918,2918,Pro-Choice Advocacy,R6
2919,2919,Right to Choose,R6
2920,2920,Anti-Abortion,R6
2921,2921,Fetal Rights,R6
2922,2922,Pro-Life Advocacy,R6
2923,2923,Anti-Censorship Advocacy,R6
2924,2924,Censorship,R6
2925,2925,Cyber-Liberties,R6
2926,2926,Freedom of Speech,R6
2927,2927,Free Speech,R6
2928,2928,Freedom of the Press,R6
2929,2929,Library Censorship,R6
2930,2930,Assisted Suicide,R6
2931,2931,Death with Dignity,R6
2932,2932,Do Not Resuscitate Orders,R6
2933,2933,Doctor Assisted Death,R6
2934,2934,Doctor Assisted Suicide,R6
2935,2935,Euthanasia,R6
2936,2936,Hemlock Society,R6
2937,2937,Living Wills,R6
2938,2938,Mercy Killings,R6
2939,2939,Physician Assisted Death,R6
2940,2940,Physician Assisted Suicide,R6
2941,2941,Rationale Suicide,R6
2942,2942,Right to Die,R6
2943,2943,Air Force,W3
2944,2944,American Legion,W3
2945,2945,Armed Forces of the United States,W3
2946,2946,Army,W3
2947,2947,Coast Guard,W3
2948,2948,Marine Corps,W3
2949,2949,Military Chaplains,W3
2950,2950,National Guard,W3
2951,2951,Navy,W3
2952,2952,Veterans Affairs ,W3
2953,2953,Veterans of Foreign Wars,W3
2954,2954,VFW,W3
2955,2955,War Veterans,W3
2956,2956,Air Traffic Control,W4
2957,2957,Air Transportation,W4
2958,2958,Airline Terminals,W4
2959,2959,Airports,W4
2960,2960,Bus Shelters,W4
2961,2961,"Buses, Cable Cars",W4
2962,2962,"Commuter Rail, Ferry Boats",W4
2963,2963,Light-Rail Systems,W4
2964,2964,Mass Transit,W4
2965,2965,Pedestrian Shelters,W4
2966,2966,Public Transportation,W4
2967,2967,Public Transportation Systems,W4
2968,2968,Rail Transportation,W4
2969,2969,Railroads,W4
2970,2970,Railways,W4
2971,2971,Rapid Transit Systems,W4
2972,2972,Roadways,W4
2973,2973,Streetcars,W4
2974,2974,Subways,W4
2975,2975,Trains,W4
2976,2976,Trolleys,W4
2977,2977,Urban Mass Transit,W4
2978,2978,Communication Services,W5
2979,2979,Electronic Messaging,W5
2980,2980,Freenet Providers,W5
2981,2981,Internet Service Providers,W5
2982,2982,Rural Utilities,W5
2983,2983,Telecommunications ,W5
2984,2984,Telegraph,W5
2985,2985,Telephone Systems,W5
2986,2986,Wireless Communications Systems,W5
2987,2987,Banks,W6
2988,2988,Check Cashing,W6
2989,2989,Investment Management ,W6
2990,2990,Investments & Securities ,W6
2991,2991,Savings & Loan Associations,W6
2992,2992,Thrift Institutions,W6
2993,2993,Trust Companies,W6
2994,2994,Electric Generating Plants,W8
2995,2995,Electrification,W8
2996,2996,Energy Generating Resources,W8
2997,2997,Energy Suppliers,W8
2998,2998,Gas Services,W8
2999,2999,Energy Suppliers,W8
3000,3000,Light Companies,W8
3001,3001,Natural Gas Services,W8
3002,3002,Power Generating Plants,W8
3003,3003,Propane Services,W8
3004,3004,Public Utilities,W8
3005,3005,Rural Water Companies,W8
3006,3006,Sanitary Services,W8
3007,3007,Utility Systems,W8
3008,3008,Water & Sewer Services,W8
3009,3009,Water Rights,W8
3010,3010,Water Systems,W8
3011,3011,Waterworks,W8
3012,3012,Consumer Complaints,W9
3013,3013,Consumer Education,W9
3014,3014,Consumer Fraud,W9
3015,3015,Consumer Product Safety,W9
3016,3016,Consumer Protection,W9
3017,3017,Consumer Safety,W9
3018,3018,Armenian Apostolic Church,X2
3019,3019,Christ Catholic Church,X2
3020,3020,Church of Cyprus,X2
3021,3021,Church of Greece,X2
3022,3022,Church of Jesus Christ of Latter Day Saints,X2
3023,3023,Church of the Latter Day Saints,X2
3024,3024,Coptic Christian,X2
3025,3025,Eastern Catholicism,X2
3026,3026,Eastern Orthodox,X2
3027,3027,Greek Orthodox,X2
3028,3028,Holy Apostolic Catholic Assyrian Church of the East,X2
3029,3029,Mormon Church,X2
3030,3030,Oriental Orthodox Church,X2
3031,3031,Orthodox Church,X2
3032,3032,Prayer Breakfasts,X2
3033,3033,Russian Orthodox,X2
3034,3034,Syrian Orthodox Church of Antioch,X2
3035,3035,Advent Christian Church,X2
3036,3036,African Methodist Episcopal Church,X2
3037,3037,African Methodist Episcopal Zion Church,X2
3038,3038,AME Church,X2
3039,3039,Amish,X2
3040,3040,Anabaptist,X2
3041,3041,Anglican Church,X2
3042,3042,Apostolic Arminian Church,X2
3043,3043,Assemblies of Christ,X2
3044,3044,Apostolic Assembly of the Faith in Christ Jesus,X2
3045,3045,Apostolic Christian Church,X2
3046,3046,Apostolic Faith Church,X2
3047,3047,Apostolic Overcoming Holy Church of God (A.O.H.),X2
3048,3048,Assembly of God Church,X2
3049,3049,Baptist Church,X2
3050,3050,Berean Fundamental Church,X2
3051,3051,Bible Church of Christ,X2
3052,3052,Born Again Christians,X2
3053,3053,Brethren Church,X2
3054,3054,Brethren in Christ,X2
3055,3055,Calvary Chapel,X2
3056,3056,Christ Gospel Church,X2
3057,3057,Christadelphian,X2
3058,3058,Christian & Missionary Alliance,X2
3059,3059,Christian Church,X2
3060,3060,Christian Churches of God,X2
3061,3061,Christian Reformed Church,X2
3062,3062,Christian Science,X2
3063,3063,Church of Christ,X2
3064,3064,"Church of Christ, Scientist",X2
3065,3065,Church of God,X2
3066,3066,Church of Our Lord Jesus Christ,X2
3067,3067,Church of South India (CSI),X2
3068,3068,Church of the Brethren,X2
3069,3069,Church of the Nazarene,X2
3070,3070,Community of Christ,X2
3071,3071,Congregational Church,X2
3072,3072,Covenant Church,X2
3073,3073,Disciples of Christ,X2
3074,3074,Episcopal Church,X2
3075,3075,Evangelical Bible Church,X2
3076,3076,Evangelical Bible Churches,X2
3077,3077,Evangelical Christian Church,X2
3078,3078,Evangelical Formosan Church,X2
3079,3079,Evangelical Free Church,X2
3080,3080,Evangelicals,X2
3081,3081,Evangelism,X2
3082,3082,Foursquare Church,X2
3083,3083,House of God Saints in Christ,X2
3084,3084,International Church of the Foursquare Gospel,X2
3085,3085,International Pentecostal Church of Christ,X2
3086,3086,Jehovahs Witnesses,X2
3087,3087,Lutheran Church,X2
3088,3088,Mennonite Church,X2
3089,3089,Methodist Church,X2
3090,3090,Metropolitan Community Church,X2
3091,3091,Missionary Church,X2
3092,3092,Moravian Church,X2
3093,3093,Netherlands Reformed Congregations,X2
3094,3094,Pentecostal Church of God,X2
3095,3095,Pentecostal Church,X2
3096,3096,Pentecostal Holiness Church,X2
3097,3097,Presbyterian Church,X2
3098,3098,Protestant Reformed Church,X2
3099,3099,Protestant,X2
3100,3100,"Quakers, Redeemed Christian Church of God",X2
3101,3101,Reformed Church,X2
3102,3102,Religious Society of Friends,X2
3103,3103,Salvationists,X2
3104,3104,Seventh-day Adventist Church,X2
3105,3105,Shakers,X2
3106,3106,Swedenborgian Church,X2
3107,3107,United Church of Christ,X2
3108,3108,United Holy Church,X2
3109,3109,United Pentecostal Church,X2
3110,3110,Unity,X2
3111,3111,Victory Church,X2
3112,3112,Vineyard Christian Fellowship,X2
3113,3113,Vineyard Church,X2
3114,3114,Wesleyan Church,X2
3115,3115,Catholic Church,X2
3116,3116,Roman Catholic Church,X2
3117,3117,Chabad,X3
3118,3118,Eruv,X3
3119,3119,Habonim-Dror,X3
3120,3120,Hebrew School,X3
3121,3121,Jewish Camps,X3
3122,3122,Jewish Religion,X3
3123,3123,Jewish Spiritual Retreats,X3
3124,3124,Judaism,X3
3125,3125,Labavitch,X3
3126,3126,Mikvah,X3
3127,3127,Noahide,X3
3128,3128,Passover Seders,X3
